method,run_id,sample_id,qa_index,category,memory_update_mode,memory_wrapper_store,judge_mode,judge_runs,question,ground_truth,predicted_answer,exact_match,f1,bleu1,judge_score,judge_reason,judge_scores,judge_labels,judge_cache_key,search_latency_sec,generation_latency_sec,total_latency_sec,prompt_tokens,completion_tokens,total_tokens,num_retrieved_memories,num_speaker_1_memories,num_speaker_2_memories,top_k_per_speaker,max_total_retrieved_memories,retrieval_token_budget,retrieval_budget_strategy,retrieval_token_budget_applied,speaker_1_memory_tokens,speaker_2_memory_tokens,retrieved_memory_tokens,speaker_1_memory_tokens_pre_trim,speaker_2_memory_tokens_pre_trim,retrieved_memory_tokens_pre_trim,num_retrieved_memories_pre_trim,num_retrieved_memories_dropped_by_budget,top1_memory_score,semantic_search_latency_sec,qase_bm25_latency_sec,qase_planner_latency_sec,qase_selector_latency_sec
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-41,124,4,paper_update_wrapper,json_local,paper_binary,5,"What did Maria plan to do later on the evening of 7 July, 2023?",have dinner with friends from the gym,Have dinner with friends.,0.0,0.8,0.6065306597126334,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",a0276befe7300c7ebd1302a4672e823f28e6ffa861ffff12b38d58294445125f,0.48598959209630266,1.6931757926940918,2.1791653847903945,1400,136,1536,16,2,14,15,22,,interleave_rank,False,103,786,889,103,786,889,16,0,0.4676634669303894,0.465029239654541,0.017644882202148438,0.0008022999973036349,0.0025131702423095703
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-41,125,4,paper_update_wrapper,json_local,paper_binary,5,What kind of activities did Maria do at the picnic with her church friends?,played games like charades and a scavenger hunt,"Sat, played games, ate food.",0.0,0.3333333333333333,0.26812801841425576,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",1bc860a1dad9d37e15f6773dd0af80733994acb5f1abd04a6584dc50dfe34762,0.41009592554473784,1.8450021743774414,2.2550980999221792,592,149,741,2,0,2,15,22,,interleave_rank,False,0,115,115,0,115,115,2,0,0.7540977001190186,0.38980698585510254,0.018021106719970703,0.0008285000076284632,0.0014393329620361328
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-41,126,4,paper_update_wrapper,json_local,paper_binary,5,What does John appreciate about the veteran's hospital visit?,the resilience of the veterans and their inspiring stories,No information available.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",5e0f8043451407b997553339a21ae4e4d1b5892a901bea924541b408489655e0,0.402815958877909,1.2832763195037842,1.6860922783816932,915,47,962,10,9,1,15,22,,interleave_rank,False,379,49,428,379,49,428,10,0,0.5545408129692078,0.3855397701263428,0.014653444290161133,0.0008203000033972785,0.0018024444580078125
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-41,127,4,paper_update_wrapper,json_local,paper_binary,5,What did John take away from visiting the veteran's hospital?,appreciation for giving back,No information found.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",2ab5efe1e12cf2fa34aae5d8ade43c4362ae69872aace6b2950e35204b49f099,0.432406627383898,1.9942991733551025,2.4267058007390006,1390,175,1565,20,18,2,15,22,,interleave_rank,False,789,92,881,789,92,881,20,0,0.4849512577056885,0.3868887424468994,0.01182103157043457,0.0004377000004751608,0.03325915336608887
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-41,128,4,paper_update_wrapper,json_local,paper_binary,5,Why did John feel inspired to join the military after the visit to the hospital?,seeing the resilience of the veterans,No hospital visit mentioned.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",9e1edf305b4c9f0ee6a88b7ca7b0b746be17c4621b4b7ecf71a4ad5f2efc5185,0.47846068821672816,2.1758337020874023,2.6542943903041305,1382,163,1545,20,17,3,15,22,,interleave_rank,False,703,166,869,703,166,869,20,0,0.62214195728302,0.4338855743408203,0.01176142692565918,0.0005093999934615567,0.03230428695678711
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-41,129,4,paper_update_wrapper,json_local,paper_binary,5,In what activity did Maria and her church friends participate in July 2023?,hiking,Picnic and hiking.,0.0,0.5,0.3333333333333333,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",8b2701145258570eb58c8020e798891fcc033ffd014a84725834dff71a1a58af,0.5260959254956106,5.970499515533447,6.496595441029058,1444,603,2047,16,2,14,15,22,,interleave_rank,False,158,778,936,158,778,936,16,0,0.42583298683166504,0.5084919929504395,0.013782024383544922,0.001006899998174049,0.0028150081634521484
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-41,130,4,paper_update_wrapper,json_local,paper_binary,5,What does John think about trying new classes at the yoga studio?,Trying new classes is a fun way to switch up the exercise routine.,Enjoys chill vibe and instructors.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",9a0520d09be9d06e7ade4f6d5bbbaeef1415fd690c5bc84e5d11143a78962165,0.42906583806325216,2.1212968826293945,2.5503627206926467,866,166,1032,10,9,1,15,22,,interleave_rank,False,331,40,371,331,40,371,10,0,0.7196145057678223,0.41496729850769043,0.012636423110961914,0.0003580000047804788,0.001104116439819336
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-41,131,4,paper_update_wrapper,json_local,paper_binary,5,Which activity has John done apart from yoga at the studio?,weight training,Weight training,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",f123931537924585a1026b4f76d078bd45494c30012b38adc26aa2782ca0c79e,0.40838013432221487,5.388710021972656,5.797090156294871,858,483,1341,10,8,2,15,22,,interleave_rank,False,300,66,366,300,66,366,10,0,0.6791326403617859,0.3913860321044922,0.01582169532775879,0.0003141000051982701,0.000858306884765625
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-41,132,4,paper_update_wrapper,json_local,paper_binary,5,"What community service did Maria mention that she was involved in on 31 July, 2023?",volunteered at a homeless shelter,No community service mentioned.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",559358fa20b0efa44c872209f0362a78113dcaedf4e8d64594e756e7b29e606d,0.5098961141629843,8.83566164970398,9.345557763866964,1415,648,2063,16,2,14,15,22,,interleave_rank,False,103,800,903,103,800,903,16,0,0.4875897169113159,0.4880523681640625,0.017907142639160156,0.00045450001198332757,0.0034821033477783203
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-41,133,4,paper_update_wrapper,json_local,paper_binary,5,How did Maria start volunteering at the homeless shelter?,Witnessed a family struggling on the streets and reached out to the shelter,Witnessed a family struggling.,0.0,0.4615384615384615,0.09697196786440505,0.8,,"[1.0, 0.0, 1.0, 1.0, 1.0]","['CORRECT', 'WRONG', 'CORRECT', 'CORRECT', 'CORRECT']",9099560811a4ed3b23e6c4b01b5936bd9141be4bf55bc0974ba014178eae1848,0.5010601157264318,1.522338628768921,2.0233987444953527,978,93,1071,10,1,9,15,22,,interleave_rank,False,52,437,489,52,437,489,10,0,0.5971513390541077,0.48119139671325684,0.01797795295715332,0.0002935999946203083,0.0015971660614013672
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-41,134,4,paper_update_wrapper,json_local,paper_binary,5,"What did John do the week before August 3, 2023 involving his kids?",Had a meaningful experience at a military memorial,Visited a military memorial.,0.0,0.4444444444444444,0.24525296078096154,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",ed4c5d9e3ce0145ee0b514f66601a8dcff8af0f3093ba0c6d3712abd73ceab62,0.4541003883059602,1.3976333141326904,1.8517337024386507,1357,100,1457,16,15,1,15,22,,interleave_rank,False,789,57,846,789,57,846,16,0,0.5847901105880737,0.4359912872314453,0.012650012969970703,0.0003555000002961606,0.005103588104248047
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-41,135,4,paper_update_wrapper,json_local,paper_binary,5,How did John describe his kids' reaction at the military memorial?,awestruck and humbled,Awestruck and humbled,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",011291cd6ade0bd3f1a576f8b6268f6e9867a5ac8f1c4ff2f05f431b10637c32,0.5789147875038907,1.6084487438201904,2.187363531324081,562,70,632,2,2,0,15,22,,interleave_rank,False,87,0,87,87,0,87,2,0,0.7316619753837585,0.5599620342254639,0.016852378845214844,0.0005496999947354198,0.0015506744384765625
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-41,136,4,paper_update_wrapper,json_local,paper_binary,5,Why does Maria think it's important for younger generations to visit military memorials?,To remember and appreciate those who served,No information available,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",7894e10660868eb6b333cf4097cb58c074fb38e00590d7bdcbca460f116a941b,0.43415936088422313,2.851032257080078,3.2851916179643013,1281,182,1463,4,1,3,15,22,,interleave_rank,False,35,103,138,35,103,138,4,0,0.38864415884017944,0.41626811027526855,0.015032291412353516,0.0004979000077582896,0.0023610591888427734
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-41,137,4,paper_update_wrapper,json_local,paper_binary,5,What does John believe is important for children regarding veterans?,Teaching them to respect and appreciate those who served,Kids remember and appreciate veterans.,0.0,0.2857142857142857,0.17973158564688863,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",ee626c2a1b800dd1a034057db426a1884419edd7b5656bfa7ac08746296a271f,0.41216920099395793,6.261015176773071,6.673184377767029,915,507,1422,10,8,2,15,22,,interleave_rank,False,341,86,427,341,86,427,10,0,0.4832964539527893,0.39588069915771484,0.01451563835144043,0.0003321000112919137,0.0014407634735107422
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-41,138,4,paper_update_wrapper,json_local,paper_binary,5,What happened to John's job in August 2023?,John lost his job at the mechanical engineering company.,"Lost job, company tanked.",0.0,0.5,0.27590958087858175,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",093b1e15d3236e70a83db7c01de28ef961c618b0376a9abfe109cbc77d78fec2,0.4370677226834232,1.4592900276184082,1.8963577503018314,657,83,740,3,3,0,15,22,,interleave_rank,False,181,0,181,181,0,181,3,0,0.785456657409668,0.4139435291290283,0.01817798614501953,0.00033399999665562063,0.0046122074127197266
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-41,139,4,paper_update_wrapper,json_local,paper_binary,5,What activity did Maria take up with her friends from church in August 2023?,community work,Maria did community work.,0.0,0.6666666666666666,0.5,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",946df3123b8b1672824e908400a9a7be928b99a29468c675282f2d4337f82e75,0.5320551236945903,1.4668896198272705,1.9989447435218608,649,62,711,3,0,3,15,22,,interleave_rank,False,0,168,168,0,168,168,3,0,0.734139621257782,0.5084116458892822,0.017196178436279297,0.0005524000007426366,0.005894899368286133
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-41,140,4,paper_update_wrapper,json_local,paper_binary,5,What did John do to help his community last year in his hometown?,Helped renovate a rundown community center.,Renovated a community center,0.0,0.5,0.3422780793550613,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",358bf2f9e4f72656f7c48e45af892192c8ce91b496b04963c194b34bdc56c594,0.4976921852212399,1.741684913635254,2.239377098856494,635,108,743,3,2,1,15,22,,interleave_rank,False,112,43,155,112,43,155,3,0,0.7389346361160278,0.4782536029815674,0.015077590942382812,0.00042779999785125256,0.0039331912994384766
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-41,141,4,paper_update_wrapper,json_local,paper_binary,5,What cause did the 5K charity run organized by John support?,veterans and their families,veterans and their families,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",2a5ddb95c0705926f2841961ca24f793a248cb8a904e55e3c9bf42a6cce1269a,0.44462736952118576,2.317969560623169,2.7625969301443547,1479,133,1612,20,18,2,15,22,,interleave_rank,False,861,104,965,861,104,965,20,0,0.6522817611694336,0.4001650810241699,0.011891365051269531,0.0003837000112980604,0.03218722343444824
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-41,142,4,paper_update_wrapper,json_local,paper_binary,5,Who did John work with to raise awareness and funds for victims of domestic abuse?,a local organization,A local organization,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",8e6c5cf3e3e908a2360efc01834b79482ede0d69cd091ebabe80faae3ba57929,0.45221462252084166,2.1656763553619385,2.61789097788278,626,158,784,2,2,0,15,22,,interleave_rank,False,148,0,148,148,0,148,2,0,0.4942767918109894,0.43408775329589844,0.013013601303100586,0.0010076999897137284,0.004105567932128906
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-41,143,4,paper_update_wrapper,json_local,paper_binary,5,What recognition did Maria receive at the homeless shelter in August 2023?,a medal for volunteering,No recognition mentioned.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",ef0bf7fb5b017260e899852232a4c1a6a0863367e787287d53af52785da7d839,0.4905994469590951,3.2098937034606934,3.7004931504197884,1356,220,1576,16,2,14,15,22,,interleave_rank,False,92,757,849,92,757,849,16,0,0.4898582398891449,0.4673161506652832,0.01747274398803711,0.0008071000047493726,0.005003452301025391
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-41,144,4,paper_update_wrapper,json_local,paper_binary,5,"What is the name of Maria's puppy she got two weeks before August 11, 2023?",Coco,Coco,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",e1fa8dadcc97c515d68ae9683d38b12735be10d6920eb1594d5d4285fe5d8aeb,0.4672928213258274,1.7343604564666748,2.201653277792502,667,94,761,3,0,3,15,22,,interleave_rank,False,0,180,180,0,180,180,3,0,0.6924965381622314,0.44942259788513184,0.013562440872192383,0.0004969000001437962,0.003810882568359375
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-41,145,4,paper_update_wrapper,json_local,paper_binary,5,What activity did John and Max enjoy together last summer?,Camping,Camping trip.,0.0,0.6666666666666666,0.5,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",44ca3081074b94f8ebd1caa475eb5dcf1ed81e8ca80bd74844caed5067951de8,0.4581532861921005,1.8686792850494385,2.326832571241539,642,134,776,4,3,1,15,22,,interleave_rank,False,122,43,165,122,43,165,4,0,0.7478499412536621,0.4375326633453369,0.017735004425048828,0.00029830000130459666,0.0025873184204101562
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-41,146,4,paper_update_wrapper,json_local,paper_binary,5,How does John describe the camping trip with Max?,Peaceful and awesome,Peaceful memories hiking swimming.,0.0,0.28571428571428575,0.25,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",1429d3590d846ec35380fbaaf44a95b42fe3ad5427a8ddda1a0c9c62f7a47f57,0.3987103711697273,1.795602560043335,2.1943129312130623,564,144,708,2,2,0,15,22,,interleave_rank,False,93,0,93,93,0,93,2,0,0.7509943842887878,0.37976861000061035,0.017238616943359375,0.00028360000578686595,0.0014195442199707031
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-41,147,4,paper_update_wrapper,json_local,paper_binary,5,Why does John say he feels stuck and questioning his decisions and goals?,Not feeling like making much of an impact,He wants to positively affect people.,0.0,0.0,0.0,0.4,,"[0.0, 1.0, 0.0, 1.0, 0.0]","['WRONG', 'CORRECT', 'WRONG', 'CORRECT', 'WRONG']",982ae066d77d07240fb4f2795b8f3ee0096729a0b16fe0b160ca61d20dfb7572,0.4528918451687787,1.7060925960540771,2.158984441222856,632,89,721,4,4,0,15,22,,interleave_rank,False,153,0,153,153,0,153,4,0,0.7979652881622314,0.43732643127441406,0.013839244842529297,0.0003163999936077744,0.001409769058227539
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-41,148,4,paper_update_wrapper,json_local,paper_binary,5,What is the name of Maria's second puppy?,Shadow,Shadow,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",d184ff8e75b4bdb7835f38b71509953eed52277bb9f53d47c6d6e3d4536e202e,0.42205883833230473,4.770901441574097,5.192960279906401,892,428,1320,10,1,9,15,22,,interleave_rank,False,33,368,401,33,368,401,10,0,0.3682110607624054,0.4030616283416748,0.018216609954833984,0.000225800002226606,0.0005548000335693359
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-41,149,4,paper_update_wrapper,json_local,paper_binary,5,How is Maria's new puppy adjusting to its new home?,doing great - learning commands and house training,"Learning commands, house training.",0.0,0.7272727272727273,0.4723665527410147,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",639b019407f866567dc833f5805b0136faeddb2707c9b5910e2c01dde54d775a,0.2753219005680876,3.629891872406006,3.9052137729740934,894,240,1134,10,1,9,15,22,,interleave_rank,False,33,368,401,33,368,401,10,0,0.41624367237091064,0.26230478286743164,0.011864423751831055,0.00026529999740887433,0.0008873939514160156
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-41,150,4,paper_update_wrapper,json_local,paper_binary,5,What is John currently doing as a volunteer in August 2023?,mentoring students at a local school,Exploring volunteer opportunities.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",324f5d91a7a62ead157c8b694170c2f7fef48151fa0748e02bb792e2ef9e5eea,0.4060792665841291,3.209052324295044,3.615131590879173,1383,234,1617,16,12,4,15,22,,interleave_rank,False,670,207,877,670,207,877,16,0,0.49535316228866577,0.3896000385284424,0.011167526245117188,0.00041220001003239304,0.004899501800537109
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-41,151,4,paper_update_wrapper,json_local,paper_binary,5,What activities does John's family enjoy doing together?,"going for hikes, hanging out at the park, having picnics, playing board games, having movie nights","walks, picnics, and events",0.0,0.10526315789473685,0.015981965301676893,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",33751d6da795ee8bb09c1d58cc6598a8f9a47af3420b875a06fcb1c14e6ecf4c,0.43441723748401273,3.6458592414855957,4.080276478969608,1318,318,1636,20,18,2,15,22,,interleave_rank,False,753,57,810,753,57,810,20,0,0.7103694081306458,0.40952038764953613,0.006741046905517578,0.0003271000023232773,0.017828702926635742
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-41,152,4,paper_update_wrapper,json_local,paper_binary,5,"What did the donations help John's community acquire on 16 August, 2023?",a brand new fire truck,"Canned food, toiletries, clothes",0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",4c2cc3d2e5cc7bfa7a0a64510aac4d18da6fc9ea83c4c090375e15e5ceb3bd86,0.5070140903844731,3.229214906692505,3.736228997076978,1462,210,1672,16,13,3,15,22,,interleave_rank,False,728,223,951,728,223,951,16,0,0.5238156318664551,0.48723697662353516,0.014242887496948242,0.0005570000066654757,0.004977226257324219
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-42,1,3,paper_update_wrapper,json_local,paper_binary,5,Is it likely that Nate has friends besides Joanna?,Yesteammates on hisvideo game team.,No evidence of other friends.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",3263531bee610c2dd4ba8ca91d87334c2e18a69d6a9030f343c0baee591f3343,0.5935173301259056,2.715533971786499,3.3090513019124046,1206,195,1401,20,9,11,15,22,,interleave_rank,False,270,427,697,270,427,697,20,0,0.6531185507774353,0.5570995807647705,0.0168306827545166,0.0004895000020042062,0.019097566604614258
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-42,2,1,paper_update_wrapper,json_local,paper_binary,5,What kind of interests do Joanna and Nate share?,"Watching movies, making desserts",Baking and watching movies.,0.0,0.5,0.5,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",05af407967e96921e3acc5673ecfbc2a6e32cb882a566be22a75f5631f061d74,0.49614427085907664,3.1412224769592285,3.637366747818305,1326,191,1517,22,10,12,15,22,,interleave_rank,False,349,464,813,349,464,813,22,0,0.6247575879096985,0.43348121643066406,0.017203569412231445,0.0003370999911567196,0.045122385025024414
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-42,3,2,paper_update_wrapper,json_local,paper_binary,5,"When did Joanna first watch ""Eternal Sunshine of the Spotless Mind?",2019,Around 2019,0.0,0.6666666666666666,0.5,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",81935a854245824ebe22ecd0d6a98b2c6b3b05f7ff4e6a1b5e6cf60a44e1ad3c,0.4832674956996925,2.308152198791504,2.7914196944911964,673,206,879,3,2,1,15,22,,interleave_rank,False,144,48,192,144,48,192,3,0,0.8390634655952454,0.4614589214324951,0.01571035385131836,0.00040550000267103314,0.005692720413208008
